participantId,age,gender,education,location,belief_pre,belief_post,belief_change,distance_pre,distance_post,distance_change,intentions_pre,intentions_post,intentions_change,policy_adoption_pre,policy_adoption_post,policy_adoption_change,self_perceived_behavior_change,self_perceived_behavior_pre,self_perceived_behavior_post,consumption_pre,consumption_post,consumption_change,general_sharing_pre,general_sharing_post,general_sharing_change,intervention_sharing_post,choices,condition,combined_condition,strategy,type
ADDBE78355E240D8AF1E859572FDF233,66,2,5,3,70,70,0,4.4,4.4,0,2,2,0,74.28571429,72.14285714,-2.142857143,0,4,4,5.333333333,5.333333333,0,0,0,0,,1,chat_personalized,chat_personalized_future,future,real_human
2E2F1B0A049C4665AFC56FE2BACDB4CC,27,2,2,1,41.25,28.25,-13,4,4,0,2.5,2.5,0,24.28571429,24.71428571,0.4285714286,0,3,3,2,1.833333333,-0.1666666667,0,0,0,,0.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
AD1A091CDD424E159440A6E8F0436476,44,2,6,3,34.75,54.25,19.5,4.6,5.4,0.8,5,5,0,87.14285714,86.71428571,-0.4285714286,0,1,1,7,7,0,1,1,0,1,3,text_statement,text_statement_future,future,real_human
F907AC4EED084B44B722FC7FDB60314D,26,1,5,2,100,100,0,4,4,0,3.25,3.25,0,98.57142857,98.57142857,0,0,3,3,4.5,5.166666667,0.6666666667,0,0,0,,1.5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
459A3EB7B3B1455BBAA0AB2B7B1CE6D3,23,2,5,2,71.25,66.25,-5,4.2,3.8,-0.4,3.75,3.75,0,65.71428571,65.71428571,0,0,3,3,4.666666667,4.833333333,0.1666666667,0,0,0,,1,text_statement,text_statement_moral,moral,real_human
DF2740FCC53940D18DE20CB278511034,39,2,6,3,87.5,87.5,0,4.6,4.6,0,3.75,3.75,0,75,75,0,0,3,3,2.5,2.5,0,0,0,0,,0.6666666667,text_statement,text_statement_future,future,real_human
73285C2A87C04EE38A7C4D8ED86AD414,32,1,3,1,95.25,97,1.75,4.4,4.4,0,3,2.75,-0.25,85.28571429,85.28571429,0,0,2,2,5.166666667,5,-0.1666666667,1,1,0,,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
BAB2123BABD5496F93D8756BD09B0290,43,1,5,2,100,100,0,4.6,7,2.4,4.5,4.5,0,92.85714286,92.85714286,0,0,4,4,7,7,0,1,1,0,,0.5,text_statement,text_statement_control,control,real_human
9A6738FE546145A8A430122EEE79E4C1,27,1,5,2,98,97.75,-0.25,4,4,0,3.5,3.5,0,90.57142857,90.57142857,0,0,1,1,4.5,4.5,0,,,,,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
35A4E7C4166643B6955F1538E61DDA64,35,2,4,2,95.5,88.75,-6.75,4.8,4,-0.8,4.5,4.5,0,91.85714286,93,1.142857143,0,3,3,6.333333333,6.5,0.1666666667,1,1,0,1,2,text_statement,text_statement_action,action,real_human
2034D030D41F452E9AE2B4CC17C927CC,30,2,2,3,79.25,79.5,0.25,4.4,4.4,0,3.5,3.25,-0.25,61.28571429,70.14285714,8.857142857,0,4,4,5,5.166666667,0.1666666667,0,0,0,1,5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
DDBDAB1F7A064D20BF141E8B48C0C19A,45,1,2,2,28.25,25,-3.25,5.2,5.2,0,5,5,0,14.28571429,14.28571429,0,0,5,5,2.333333333,1.5,-0.8333333333,,,,,1,chat_personalized,chat_personalized_action,action,real_human
B90852AA45B64AABBC3210A18C6535F1,32,2,3,1,41.25,46.25,5,5.8,5.8,0,2.75,2.5,-0.25,18.57142857,9.285714286,-9.285714286,0,3,3,2.333333333,2.333333333,0,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_action,action,real_human
95D91EDA100D490AB4B44E543C6E8FAE,32,1,7,2,81.75,92.75,11,4.4,4.4,0,3.25,3.25,0,64.57142857,66.71428571,2.142857143,0,3,3,6.166666667,6,-0.1666666667,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
DCD49C114AEB4C88A6FDF8E56D80FFB1,48,2,3,2,100,100,0,4.4,4.4,0,4,4.25,0.25,80.57142857,84.14285714,3.571428571,0,3,3,5.333333333,5,-0.3333333333,0,0,0,,5,chat_personalized,chat_personalized_action,action,real_human
C132B44188434C5B8AE4C2AF0E950724,61,2,5,2,100,100,0,4,3.8,-0.2,4.25,4,-0.25,96.42857143,100,3.571428571,0,3,3,5.666666667,6,0.3333333333,0,0,0,,5,chat_personalized,chat_personalized_control,control,real_human
27CEF2280C084618BB7DB6080C207F44,40,1,6,3,70.5,66,-4.5,5.2,5.4,0.2,3.25,3.75,0.5,61.57142857,60.42857143,-1.142857143,0,3,3,4.666666667,5.5,0.8333333333,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_control,control,real_human
997C0E872B764A9DB17919CC8FBFC7D5,39,1,4,2,79.5,66.75,-12.75,6,6,0,4.25,4.25,0,74.57142857,69.57142857,-5,0,2,2,4.666666667,5.333333333,0.6666666667,0,1,1,0,2,text_statement,text_statement_control,control,real_human
D83B4D82092C42C99CC552BB48A30BED,49,2,5,1,82.75,82.5,-0.25,2.8,2.8,0,2.25,4.25,2,52.57142857,39,-13.57142857,0,4,4,2.166666667,1.333333333,-0.8333333333,0,0,0,,0.5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
6D305DF5312043BF880178501CD125E7,34,1,2,3,100,100,0,6.4,6.2,-0.2,4,3.75,-0.25,82.14285714,77.85714286,-4.285714286,0,2,2,4.5,6.333333333,1.833333333,,,,0,3,text_statement,text_statement_control,control,real_human
20A6DE1B16AF4741B8E56FE089E53C8F,35,2,5,1,55.75,61.5,5.75,5.4,5.6,0.2,4.75,4,-0.75,71.57142857,74,2.428571429,0,1,1,5.5,5.5,0,1,1,0,1,4,chat_personalized,chat_personalized_control,control,real_human
9C77E832208E4B7C9F1F412E0F1D258D,38,1,4,3,71,66.25,-4.75,6,5.4,-0.6,4.5,4.5,0,86.14285714,89,2.857142857,0,2,2,4.5,5,0.5,0,0,0,,0,chat_personalized,chat_personalized_moral,moral,real_human
A560B4CC486648849F91A96C6680C157,41,2,6,2,100,100,0,4.4,6.2,1.8,4,3.75,-0.25,89,95.71428571,6.714285714,0,2,2,6.166666667,6,-0.1666666667,1,1,0,,1.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
6749FB43FAC048B08D39CEC7D76E94DB,31,2,2,1,83.25,57.75,-25.5,4.6,4.6,0,4.5,4.75,0.25,37,35.42857143,-1.571428571,0,3,3,3.333333333,4.5,1.166666667,0,1,1,0,1,chat_personalized,chat_personalized_action,action,real_human
156BBDF4D8684A4E9F70E439ACA54435,22,2,5,3,69.25,59.75,-9.5,5.2,4.4,-0.8,3.5,3,-0.5,54.14285714,61.42857143,7.285714286,2,2,4,4.166666667,4.5,0.3333333333,,,,,2,text_statement,text_statement_control,control,real_human
FC7E75519747425E8DA112AB88EFBA19,65,1,2,2,100,100,0,4.6,4.6,0,5,5,0,100,99.85714286,-0.1428571429,0,3,3,5.833333333,6,0.1666666667,1,1,0,0,4,text_statement,text_statement_control,control,real_human
E4E0158C014B4A3883F694C795D071C8,39,2,5,2,100,100,0,5,4.6,-0.4,4,3.75,-0.25,96.28571429,95.71428571,-0.5714285714,0,3,3,5.166666667,7,1.833333333,1,1,0,1,4,chat_personalized,chat_personalized_future,future,real_human
F3CA40EE77114E3F90B6F78889A82454,33,1,3,2,100,100,0,4.8,4.8,0,3.5,3.5,0,92.14285714,92.14285714,0,0,2,2,6,6,0,1,1,0,0,2,chat_personalized,chat_personalized_future,future,real_human
71C58E3D6C7A465AA504C4575924E9CE,32,2,6,3,79.5,100,20.5,4.6,5.2,0.6,4.75,4.5,-0.25,100,98.57142857,-1.428571429,0,4,4,6,7,1,0,0,0,0,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
BA2BCA7CCB1C4030859B5BC1E915D44D,40,1,5,2,13.5,17.5,4,4,4,0,2.5,2.5,0,42.42857143,44.14285714,1.714285714,0,3,3,3,3,0,0,0,0,,2,text_statement,text_statement_future,future,real_human
97FC9119436D44A8AE9657010CDFEB1C,37,2,4,1,51,34.75,-16.25,4,4.4,0.4,2.5,2,-0.5,49.14285714,43.85714286,-5.285714286,0,1,1,3.166666667,2.666666667,-0.5,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
4FD5A2737A454AEC9A05173211D14187,33,1,5,2,0,0,0,3.4,3.4,0,2.75,1,-1.75,37.14285714,39,1.857142857,0,5,5,2.666666667,1.666666667,-1,,,,,0,text_statement,text_statement_moral,moral,real_human
9542EAD3CA434146BEE2D324017222DB,31,2,3,2,61.75,57,-4.75,6,4,-2,4.25,4,-0.25,68.57142857,63,-5.571428571,0,5,5,4.333333333,4.5,0.1666666667,,,,,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
FE415398E9F841EB88B0D293CC10F777,28,2,5,2,95.75,98.75,3,4.8,4.6,-0.2,1.75,1.25,-0.5,96.14285714,98.57142857,2.428571429,1,2,3,2.333333333,2.5,0.1666666667,0,0,0,0,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
CE3D68BEAB7F4C2692E912DDAEA7894C,50,2,5,1,68.75,69.25,0.5,5.6,6.4,0.8,4.25,4.25,0,50.71428571,59.42857143,8.714285714,0,1,1,6.833333333,6.833333333,0,1,1,0,0,5,chat_personalized,chat_personalized_future,future,real_human
87B34FE5923A456DBB8BE8C62BA44E2A,47,1,5,1,92,91.5,-0.5,4,4,0,3.25,3.25,0,92,91.71428571,-0.2857142857,0,3,3,4.5,4.5,0,1,1,0,,0,chat_nonpersonal,chat_nonpersonal_action,action,real_human
8F0DEA30918646299340E0018A729C96,71,1,5,2,100,100,0,5.8,4.6,-1.2,4.25,4.25,0,97.14285714,100,2.857142857,0,1,1,6.833333333,7,0.1666666667,1,1,0,1,6,chat_personalized,chat_personalized_action,action,real_human
59A9F3E1B7FA4B31AB49FC2C85D4D7B1,38,1,5,1,88.75,91.25,2.5,5,4.4,-0.6,3.75,4,0.25,73.57142857,72.28571429,-1.285714286,0,4,4,4.166666667,4,-0.1666666667,0,0,0,,2,chat_personalized,chat_personalized_action,action,real_human
F2B780EED8DB4551800E4AF01A2EBCEE,46,2,2,1,100,100,0,3.2,3.4,0.2,3.5,4,0.5,82.14285714,89.28571429,7.142857143,0,2,2,5.333333333,5.333333333,0,1,1,0,,3,chat_personalized,chat_personalized_moral,moral,real_human
C7890E0F40F94E5EB8602AADAD680BCC,71,1,6,2,49,54.5,5.5,3.6,3.8,0.2,3.5,3.5,0,64.14285714,67.42857143,3.285714286,0,2,2,5.5,5.5,0,0,0,0,0,4,chat_personalized,chat_personalized_moral,moral,real_human
41766A60A95149B1BC1205EC68DCCD5A,61,2,3,1,91.5,96.75,5.25,5.2,4.6,-0.6,4,4.75,0.75,84.71428571,95,10.28571429,0,3,3,5.5,6,0.5,0,1,1,0,2.5,chat_personalized,chat_personalized_control,control,real_human
409D29AE20644A81ABE2AD21D36643D4,29,2,3,2,100,100,0,4.6,4.6,0,3,3,0,98.57142857,98.57142857,0,0,3,3,5.833333333,5.833333333,0,,,,0,3,chat_personalized,chat_personalized_moral,moral,real_human
060C175461B14C81B48F13811E9FB42D,30,2,5,2,70.5,80.25,9.75,4.6,4.8,0.2,4.5,5,0.5,64.85714286,72.28571429,7.428571429,0,3,3,5,5.333333333,0.3333333333,1,1,0,1,5,text_statement,text_statement_future,future,real_human
474309EED654432980BFC7084768A048,32,1,5,2,86.25,96.25,10,4.2,4.2,0,3.5,3.5,0,87.14285714,86.42857143,-0.7142857143,0,2,2,6.833333333,6.833333333,0,1,1,0,0,4,chat_personalized,chat_personalized_moral,moral,real_human
5D446868D7244AEAA29966A967DCCC16,34,1,7,3,92.75,95.25,2.5,4.8,5.4,0.6,3,3,0,68.85714286,66.28571429,-2.571428571,0,4,4,5.5,5.666666667,0.1666666667,1,1,0,0,1.333333333,text_statement,text_statement_action,action,real_human
EE7EF6857C5A4C609A7A3C75B412D00F,32,1,5,1,57.5,61,3.5,5.2,5.2,0,3.75,3.75,0,65,64.85714286,-0.1428571429,0,3,3,4.833333333,5.166666667,0.3333333333,1,1,0,0,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
CF0AA90062C943E991CBAEA9D63F10B8,39,1,5,2,81,79.25,-1.75,3.8,4.2,0.4,3.5,4,0.5,67,80.14285714,13.14285714,-1,3,2,5,5.5,0.5,1,1,0,,2,text_statement,text_statement_action,action,real_human
FE147EE91584455CA19437BBF7CE5EF8,31,1,3,2,18.75,13.25,-5.5,5,4.8,-0.2,3.25,3.25,0,43.14285714,47.42857143,4.285714286,0,3,3,3.666666667,3.666666667,0,0,0,0,,0.5,text_statement,text_statement_future,future,real_human
9E7674721CFE43FB93C752065AC75389,39,1,5,2,63.5,57.5,-6,4.4,4.4,0,4.25,3.75,-0.5,66.42857143,75.42857143,9,0,3,3,5.833333333,5.833333333,0,0,0,0,1,4,chat_personalized,chat_personalized_control,control,real_human
C81A573CDE2949E39FE921AC0A0401B4,31,1,5,2,85.5,92.25,6.75,4.2,4,-0.2,4,4.75,0.75,81.71428571,86.14285714,4.428571429,0,4,4,5,4.666666667,-0.3333333333,0,1,1,0,1,chat_personalized,chat_personalized_action,action,real_human
230A457D46E94F7499CEA8BB7B10B77A,52,2,5,2,100,100,0,4.6,4.6,0,2.75,2.5,-0.25,97.85714286,97.85714286,0,0,3,3,6.333333333,6.166666667,-0.1666666667,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
33F005B78414442A842E6E1CA4FD58DE,30,1,5,1,45,65,20,5.4,5.4,0,3.75,4,0.25,54,63,9,1,2,3,5.5,5,-0.5,1,1,0,1,4,chat_personalized,chat_personalized_moral,moral,real_human
126D501117B4484684367E9D543EC95C,24,2,5,2,89,85.25,-3.75,5.6,5.6,0,3.25,3.25,0,75.85714286,80,4.142857143,0,2,2,4.666666667,4.5,-0.1666666667,0,0,0,0,2,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
DDD2730E405143CD97260529527F21AD,52,2,6,2,88.75,89.25,0.5,4.4,4,-0.4,4.5,4.5,0,74.28571429,72.71428571,-1.571428571,0,5,5,3.333333333,3.333333333,0,1,1,0,0,0,chat_personalized,chat_personalized_future,future,real_human
969D12C8F0E94D5BA0470E070918EF93,26,2,5,3,100,97.25,-2.75,5,4.6,-0.4,3.25,2.5,-0.75,88.57142857,86.42857143,-2.142857143,0,3,3,4.666666667,4.833333333,0.1666666667,0,0,0,0,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
67951E250C7744B2B99C3B04DE3B59FB,49,2,6,2,50.75,52.75,2,5,5,0,3.25,3.25,0,33,43,10,-1,4,3,4.166666667,4,-0.1666666667,0,0,0,,4,text_statement,text_statement_moral,moral,real_human
638B3DB81D354C3BAC07AC8E369893C8,47,2,7,2,100,100,0,4,3.8,-0.2,3,3,0,81.71428571,81.42857143,-0.2857142857,0,3,3,4,4,0,0,0,0,,0.75,chat_nonpersonal,chat_nonpersonal_control,control,real_human
4B3A991DE8144DC7B1E912C088528836,27,1,5,3,100,100,0,3.4,5,1.6,3.75,4.5,0.75,88.57142857,88.57142857,0,0,3,3,5,5,0,0,0,0,,1.5,chat_personalized,chat_personalized_moral,moral,real_human
C22EEB2D59864B0E9FC68FA393D26EA6,26,2,5,3,99.5,100,0.5,4,4.4,0.4,3.75,4.25,0.5,95,95.14285714,0.1428571429,1,4,5,6.5,6.166666667,-0.3333333333,0,0,0,,5,chat_personalized,chat_personalized_action,action,real_human
E135331F8DC946EC88442AA84AE1105A,49,1,5,1,59.5,63.75,4.25,5.2,5.8,0.6,4.5,4.5,0,63.28571429,68.85714286,5.571428571,0,4,4,5.166666667,5.833333333,0.6666666667,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
79CBC94796BB41D39D751793A66AED83,41,2,3,2,91.25,83.25,-8,4.2,5,0.8,2.25,2.25,0,47.42857143,53.14285714,5.714285714,0,2,2,4.5,4.666666667,0.1666666667,1,1,0,0,0.25,chat_nonpersonal,chat_nonpersonal_future,future,real_human
A38BDB740F1B4C469D480E0D7D36108F,47,2,2,3,100,100,0,4.6,4.6,0,5,5,0,71.42857143,71.42857143,0,0,2,2,6.666666667,5.833333333,-0.8333333333,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
D46154B31DDE4A59AB1991E0F6D9223C,33,2,3,2,100,100,0,4.6,4.6,0,4.75,4.75,0,74.85714286,78.57142857,3.714285714,0,2,2,6.166666667,7,0.8333333333,1,1,0,1,3,chat_personalized,chat_personalized_future,future,real_human
FB47735259A449A5B5389ABF38DDF20C,47,2,3,2,97.25,99.5,2.25,5.2,5.2,0,5,5,0,97.57142857,100,2.428571429,0,1,1,7,7,0,1,1,0,1,6,chat_personalized,chat_personalized_moral,moral,real_human
71FF56F8E8CA4847B98F96D7352C2D3D,23,2,3,3,93,92.75,-0.25,5,5,0,3.75,3.75,0,63.28571429,65.28571429,2,0,2,2,5.833333333,6,0.1666666667,,,,,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
8E1F8116D0EB4663983BCC825F2FA039,26,2,6,3,97.5,97.5,0,4.6,4.6,0,4,4.25,0.25,91.42857143,92.14285714,0.7142857143,0,5,5,5.5,5.666666667,0.1666666667,1,1,0,0,4,text_statement,text_statement_action,action,real_human
9D2318FB9EFA46A48EF0138DD90D316E,31,2,4,2,97.5,97.75,0.25,5,5.4,0.4,4.75,4.75,0,92.57142857,94.42857143,1.857142857,0,2,2,4.666666667,4.5,-0.1666666667,0,1,1,0,5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
36621197B8EA438B96A9513AC20D7DDD,59,2,3,2,52.5,65,12.5,4,4,0,4.25,4.25,0,71.42857143,71.42857143,0,0,3,3,7,7,0,0,0,0,0,6,chat_personalized,chat_personalized_moral,moral,real_human
8FA29300D72C40549946A155EA3B260F,34,1,7,3,100,100,0,4.6,4,-0.6,3.5,3.25,-0.25,100,100,0,0,3,3,4.333333333,5,0.6666666667,,,,,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
013F99780C5C4BE488E77EFBE829D8E9,75,2,5,1,63.25,67,3.75,4.6,5.4,0.8,4.25,3.75,-0.5,59.85714286,63.85714286,4,0,3,3,5.333333333,5.333333333,0,1,1,0,1,2,text_statement,text_statement_control,control,real_human
9C38D0965BEC4627ACB6A61A35A98C83,40,1,4,1,63.5,80.5,17,5.8,5.2,-0.6,4.75,4.75,0,66.28571429,80.42857143,14.14285714,0,2,2,6,6.333333333,0.3333333333,1,1,0,0,4,chat_personalized,chat_personalized_future,future,real_human
BCB60D04B00343FA8C2C1AD554E9AC8E,40,2,5,2,62.5,60,-2.5,5.4,5.6,0.2,4.25,4.25,0,70,70,0,0,2,2,5,4.833333333,-0.1666666667,0,0,0,,6,chat_nonpersonal,chat_nonpersonal_action,action,real_human
820ECE83F2A9465A95A43218907763B4,44,1,5,1,7,4.25,-2.75,3.2,3.6,0.4,1.75,1.75,0,43.57142857,44.42857143,0.8571428571,0,3,3,3.5,3.333333333,-0.1666666667,,,,,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
953F0E88A63E4974A796294BE1B9228C,56,1,5,2,0.75,0.75,0,4,4,0,2.5,2.25,-0.25,24.85714286,25.85714286,1,0,4,4,1.333333333,1.166666667,-0.1666666667,0,0,0,,0,text_statement,text_statement_moral,moral,real_human
20D0C8F7DCC64AF6ACB2E292C4E8C917,30,1,5,3,62.5,60.75,-1.75,4.4,5.8,1.4,3.25,3.5,0.25,61.14285714,60.57142857,-0.5714285714,0,2,2,5,5.833333333,0.8333333333,1,1,0,1,0.25,text_statement,text_statement_action,action,real_human
2CFBFA673686421FAEFEEB3D8662F190,49,2,2,2,97.5,97.5,0,4.6,4.6,0,4,4,0,85.71428571,86.42857143,0.7142857143,0,2,2,4.833333333,5,0.1666666667,1,1,0,0,5,chat_personalized,chat_personalized_action,action,real_human
7862953E263D4B649A18DF5EF16CBE15,28,2,5,2,58.75,49.75,-9,5.4,4.4,-1,2.25,2.75,0.5,50.85714286,55.42857143,4.571428571,0,2,2,5.5,5.5,0,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
33356773480B472981A705450E1C96DE,33,2,5,2,90,97,7,5,4.6,-0.4,4,3.75,-0.25,82.85714286,77.28571429,-5.571428571,0,3,3,5.833333333,6.833333333,1,1,1,0,1,5,chat_personalized,chat_personalized_future,future,real_human
976AB81E19A243A6ACD813537C6EF9FC,24,2,4,2,85,91.25,6.25,4.2,4.2,0,2.5,2.5,0,93.57142857,97.14285714,3.571428571,0,4,4,4.5,4.333333333,-0.1666666667,1,1,0,0,2.5,text_statement,text_statement_future,future,real_human
4DE689B463D14BD6A36EF6F0258866E9,28,1,6,3,86.25,99.5,13.25,5,5.6,0.6,4.5,4.5,0,69.85714286,71.14285714,1.285714286,0,5,5,5.833333333,6,0.1666666667,1,1,0,1,5,text_statement,text_statement_moral,moral,real_human
E654ADF79B134B62BE3E952AE075B2BA,38,1,2,2,13.25,13.25,0,3.2,3.6,0.4,3.5,3.5,0,21.42857143,23.71428571,2.285714286,0,3,3,4,3.666666667,-0.3333333333,0,0,0,,2,chat_personalized,chat_personalized_moral,moral,real_human
4457626912044FCE92D7E610C1F0EE27,25,1,5,3,100,100,0,5,4.2,-0.8,4,4,0,90.42857143,93.28571429,2.857142857,0,2,2,5.166666667,5.166666667,0,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
71FF27CB2C594C919E858F34E5540845,64,1,5,3,74.5,74.75,0.25,6,5.8,-0.2,4.75,4.25,-0.5,62.57142857,75.14285714,12.57142857,0,3,3,5.5,5.666666667,0.1666666667,1,1,0,1,3,text_statement,text_statement_action,action,real_human
32D29B8DCDB6462D8535CB9B55B5EADF,45,1,4,2,0,0,0,3.4,3.4,0,3,3,0,36.57142857,38.57142857,2,0,1,1,5.166666667,5.166666667,0,0,0,0,,1,text_statement,text_statement_control,control,real_human
C390A2805E154413B51AF1303C4FAF6E,37,2,5,2,87,88.25,1.25,4,3.8,-0.2,4.25,4,-0.25,86.71428571,82.42857143,-4.285714286,0,2,2,5.5,5.166666667,-0.3333333333,1,0,-1,0,3,text_statement,text_statement_control,control,real_human
0446380AE89742B4B12E460AF7DAFB72,40,2,2,3,73.25,68,-5.25,4.6,4.6,0,2.5,2,-0.5,80.28571429,82.14285714,1.857142857,0,3,3,2.5,2.166666667,-0.3333333333,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
7924E5B4A3934D72ACBCF2676CF4678B,53,1,6,2,0,0,0,3.8,4,0.2,3,3,0,28.57142857,28.57142857,0,0,1,1,2.666666667,2.666666667,0,,,,1,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
3A9A920BFD1C46789EE416811F4B644A,29,2,7,2,76,84.25,8.25,4.2,4.2,0,3.75,3.75,0,76.57142857,84.42857143,7.857142857,0,5,5,4,5.833333333,1.833333333,1,1,0,1,5,chat_personalized,chat_personalized_moral,moral,real_human
364BA2EEA202439CA73EC72F6571CDBD,33,1,4,3,100,100,0,4.6,4.8,0.2,2.25,2.25,0,88.85714286,89.42857143,0.5714285714,0,2,2,5.333333333,5.166666667,-0.1666666667,0,0,0,,2.5,chat_nonpersonal,chat_nonpersonal_action,action,real_human
E31612DC254A4C4B96E221E9267AE860,52,2,5,2,68.25,77.75,9.5,5.6,6.2,0.6,4.75,3.5,-1.25,58.28571429,71.14285714,12.85714286,0,3,3,5.833333333,5.833333333,0,1,1,0,1,4,text_statement,text_statement_action,action,real_human
DE1D42619E1848DAB7A38557CE1C739B,52,2,2,1,84.25,85.25,1,5.2,5,-0.2,4.25,4,-0.25,69.42857143,65.85714286,-3.571428571,0,5,5,5.166666667,5.666666667,0.5,0,1,1,0,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
767089031B70415D903BC7E4B5E660A6,38,2,5,2,100,100,0,3.8,4,0.2,4,4,0,87.14285714,79.28571429,-7.857142857,0,2,2,4,4,0,1,1,0,0,6,chat_personalized,chat_personalized_action,action,real_human
2439DC9C3CF24C6A84A5B6BDD9F4DBC8,49,1,7,2,78.75,84.75,6,4,4,0,2,3.75,1.75,88.42857143,88.28571429,-0.1428571429,0,2,2,4.833333333,6,1.166666667,1,1,0,1,1,text_statement,text_statement_moral,moral,real_human
B2B685FA0E4C4D9A9D7DC0548D0F0EDC,37,1,6,1,95,98.75,3.75,3.8,3.2,-0.6,3.75,3.75,0,88.57142857,97.85714286,9.285714286,0,5,5,4,4.166666667,0.1666666667,1,1,0,0,0.6,chat_personalized,chat_personalized_action,action,real_human
5F8AF9CF1F1C4F5B8A1DE8F133909E6F,27,1,5,3,65,65,0,5.6,5.6,0,3.25,3.5,0.25,67.14285714,65.71428571,-1.428571429,0,2,2,5.5,5.666666667,0.1666666667,1,1,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
E0E54B4E48594DD5B5226EDE7A41ED6F,43,2,5,2,88.75,90,1.25,4.4,4.4,0,3.5,3.5,0,85.42857143,86.14285714,0.7142857143,0,3,3,5,5,0,0,0,0,,1,text_statement,text_statement_control,control,real_human
F4C3D8BD26EE4E50B32DE67378835B17,30,1,6,3,69.25,70.75,1.5,5.6,5.8,0.2,3.25,2.75,-0.5,78.71428571,77,-1.714285714,0,3,3,5.666666667,5.666666667,0,0,0,0,0,1,text_statement,text_statement_future,future,real_human
E00FE3F926504F12A763173EBB54E91D,58,1,5,2,100,100,0,4.6,4.6,0,4.5,4.5,0,92.85714286,92.85714286,0,0,1,1,7,7,0,0,0,0,0,1,chat_personalized,chat_personalized_future,future,real_human
EF30940CDDE0423390E026935691B016,42,2,5,2,100,100,0,4.6,4.6,0,3.25,3.25,0,71.42857143,71.42857143,0,0,5,5,6.5,6.5,0,1,0,-1,1,1,chat_personalized,chat_personalized_moral,moral,real_human
F7FCF1F8162245B68AB99C9EE3FBF55B,55,2,3,3,76.25,69.5,-6.75,4,4.2,0.2,3.25,3.25,0,53,44.42857143,-8.571428571,0,2,2,4.333333333,4.333333333,0,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
923774E1DC524B0E9A666C35AB9E57E6,32,1,5,1,80.25,86.5,6.25,4.6,4.4,-0.2,4.5,4.75,0.25,73.71428571,81.85714286,8.142857143,0,2,2,5.666666667,6.166666667,0.5,1,1,0,0,3,chat_personalized,chat_personalized_moral,moral,real_human
B7E92ABA576C481BBDD733DB2D69A05B,53,2,3,2,88.75,100,11.25,3.8,4,0.2,2.75,3,0.25,47.14285714,52.14285714,5,0,1,1,3.833333333,4.333333333,0.5,0,0,0,,0,chat_personalized,chat_personalized_action,action,real_human
904526CC36E44B98B1D3D3F87215C591,36,1,5,2,76.25,79.75,3.5,5.6,4.8,-0.8,4,4.25,0.25,79.71428571,75,-4.714285714,0,3,3,5,4.666666667,-0.3333333333,1,1,0,1,6,chat_personalized,chat_personalized_moral,moral,real_human
D0F5235FFDD046168CC3A8B15902E5F6,37,2,6,2,91,86.5,-4.5,4.4,4.4,0,2,2.5,0.5,74.42857143,70.14285714,-4.285714286,0,4,4,4,4.166666667,0.1666666667,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
D17FBE26ACF14923A03E6EE965846D57,45,1,2,2,82,88.5,6.5,5.4,6,0.6,4.25,4,-0.25,80.28571429,74.57142857,-5.714285714,0,1,1,5.833333333,6.166666667,0.3333333333,,0,,,5,chat_personalized,chat_personalized_future,future,real_human
